TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID,PRIORITY
CusSupportPatientVisitProcsMonitor,RVU,no,,,,,1
CusSupportPatientVisitProcsMonitor,RVUAllowed,no,,,,,1
CusSupportPatientVisitProcsMonitor,CalculatedFee,yes,MASK,CalculatedFee,,,1
CusSupportPatientVisitProcsMonitor,CalculatedAllowed,yes,MASK,CalculatedAllowed,,,1
CusSupportPatientVisitProcsMonitor,ActualAllowed,yes,MASK,ActualAllowed,,,1
CusSupportPatientVisitProcsMonitor,Units,no,,,,,1
CusSupportPatientVisitProcsMonitor,CalculatedUnits,no,,,,,1
CusSupportPatientVisitProcsMonitor,TimeUnits,no,,,,,1
CusSupportPatientVisitProcsMonitor,CalculatedValueUnits,no,,,,,1
CusSupportPatientVisitProcsMonitor,CoPayAmount,yes,MASK,CoPayAmount,,,1
CusSupportPatientVisitProcsMonitor,CoPayStatusCodesMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,InsurancePercent,yes,MASK,InsurancePercent,,,1
CusSupportPatientVisitProcsMonitor,FileInsurance,no,,,,,1
CusSupportPatientVisitProcsMonitor,ContractTypeCodeMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,TermsDiscountPercent,no,,,,,1
CusSupportPatientVisitProcsMonitor,ContractPercent,no,,,,,1
CusSupportPatientVisitProcsMonitor,DateOfServiceFrom,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,DateOfServiceTo,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,Anesthesia,no,,,,,1
CusSupportPatientVisitProcsMonitor,StartingTime,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,EndingTime,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,StartingTime2,no,,,,,1
CusSupportPatientVisitProcsMonitor,EndingTime2,no,,,,,1
CusSupportPatientVisitProcsMonitor,StartingTime3,no,,,,,1
CusSupportPatientVisitProcsMonitor,EndingTime3,no,,,,,1
CusSupportPatientVisitProcsMonitor,EPSDT,no,,,,,1
CusSupportPatientVisitProcsMonitor,EPSDTReferralCondIndicatorMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,EMG,no,,,,,1
CusSupportPatientVisitProcsMonitor,COB,no,,,,,1
CusSupportPatientVisitProcsMonitor,NonPaymentCode,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReservedForLocalUse,no,,,,,1
CusSupportPatientVisitProcsMonitor,Miscellaneous,no,,,,,1
CusSupportPatientVisitProcsMonitor,ListOrder,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProcedureNoteCodesMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,Laboratory,no,,,,,1
CusSupportPatientVisitProcsMonitor,Mammography,no,,,,,1
CusSupportPatientVisitProcsMonitor,FamilyPlanning,no,,,,,1
CusSupportPatientVisitProcsMonitor,PurchasedServiceFacilityId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ConcurrencyModifierMid,no,,,,,1
CusSupportPatientVisitProcsMonitor,Concurrency,no,,,,,1
CusSupportPatientVisitProcsMonitor,FeeScheduleId,no,,,,,1
CusSupportPatientVisitProcsMonitor,Voided,no,,,,,1
CusSupportPatientVisitProcsMonitor,VoidedParentId,no,,,,,1
CusSupportPatientVisitProcsMonitor,NonCoveredAmount,yes,MASK,NonCoveredAmount,,,1
CusSupportPatientVisitProcsMonitor,Taxable,no,,,,,1
CusSupportPatientVisitProcsMonitor,TaxableParentId,no,,,,,1
CusSupportPatientVisitProcsMonitor,GPDays,no,,,,,1
CusSupportPatientVisitProcsMonitor,AuthDetailNum,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReferralDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,OrderDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultMeasurementMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValue,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValueMeasurementMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DrugPricingCompositeUnitMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,SpecialDatesDate,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,SpecialDatesDateMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMEQuantity,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERentalOrPurchase,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMEFrequencyMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,PrescriptionNumber,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementItemVisionMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementReasonVisionMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,SubluxationLevelCodeBeginningMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,SubluxationLevelCodeEndingMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,SeriesNumber,no,,,,,1
CusSupportPatientVisitProcsMonitor,TreatmentCount,no,,,,,1
CusSupportPatientVisitProcsMonitor,SpinalManipulationFrequencyMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,TreatmentPeriodCount,no,,,,,1
CusSupportPatientVisitProcsMonitor,MonthlyTreatmentCount,no,,,,,1
CusSupportPatientVisitProcsMonitor,NatureOfConditionMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,Complicated,no,,,,,1
CusSupportPatientVisitProcsMonitor,LastXRayDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,XRayAvailable,no,,,,,1
CusSupportPatientVisitProcsMonitor,AcuteManifestationDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,InitialTreatmentDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,PatientConditionDescription1,no,,,,,1
CusSupportPatientVisitProcsMonitor,CMNCertificationTypeMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,PeriodDuration,no,,,,,1
CusSupportPatientVisitProcsMonitor,OxygenTherapyMeasurementMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,CertificationRevisionDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,LastCertificationDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,BeginTherapyDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,ArterialBloodGasQuantity,no,,,,,1
CusSupportPatientVisitProcsMonitor,OxygenSaturationQuantity,no,,,,,1
CusSupportPatientVisitProcsMonitor,OxygenTestConditionMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OxygenTestResultMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReportTransmissionCodeMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReportTransmissionTypeMId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERCCondition1MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERCCondition2MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERCCondition3MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERCCondition4MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMERCCondition5MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OnsetCurrentSymptonOrIllnessDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,OnsetSimilarSymptomOrIllnessDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,FeeIncludesPostageAmount,yes,MASK,FeeIncludesPostageAmount,,,1
CusSupportPatientVisitProcsMonitor,ReferredTestFacilityId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ImmunizationBatch,no,,,,,1
CusSupportPatientVisitProcsMonitor,OxygenFlowRate,no,,,,,1
CusSupportPatientVisitProcsMonitor,DMEBillingType,no,,,,,1
CusSupportPatientVisitProcsMonitor,OrderingProviderId,no,,,,,1
CusSupportPatientVisitProcsMonitor,PatientVisitAttachmentId,no,,,,,1
CusSupportPatientVisitProcsMonitor,AuthDetailNumType,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothNumber,no,,,,,1
CusSupportPatientVisitProcsMonitor,PredeterminationId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothSurfaceCode1MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothSurfaceCode2MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothSurfaceCode3MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothSurfaceCode4MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ToothSurfaceCode5MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OralCavityDesignation1MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OralCavityDesignation2MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OralCavityDesignation3MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OralCavityDesignation4MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,OralCavityDesignation5MId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProsthesisCrownOrInlay,no,,,,,1
CusSupportPatientVisitProcsMonitor,PriorPlacementDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,ApplianceInitialPlacementDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,ApplianceReplacementDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,UsePartnerCarrier,no,,,,,1
CusSupportPatientVisitProcsMonitor,Created,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,CreatedBy,yes,MASK,CreatedBy,,,1
CusSupportPatientVisitProcsMonitor,LastModified,yes,STATIC_OFFSET,,,,1
CusSupportPatientVisitProcsMonitor,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
CusSupportPatientVisitProcsMonitor,AmbulancePatientCount,no,,,,,1
CusSupportPatientVisitProcsMonitor,ObstetricAnesthesiaAddlUnits,no,,,,,1
CusSupportPatientVisitProcsMonitor,PatientVisitDiags10,no,,,,,1
CusSupportPatientVisitProcsMonitor,PatientVisitDiags11,no,,,,,1
CusSupportPatientVisitProcsMonitor,PatientVisitDiags12,no,,,,,1
CusSupportPatientVisitProcsMonitor,PrescriptionDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,LinkSequenceNumber,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProcRenderingProviderId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProcSupervisingProviderId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProcReferringProviderId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ProcServiceFacilityId,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementReasonVisionMId2,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementReasonVisionMId3,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementReasonVisionMId4,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReplacementReasonVisionMId5,no,,,,,1
CusSupportPatientVisitProcsMonitor,ReferralNumber,no,,,,,1
CusSupportPatientVisitProcsMonitor,AuthDate,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultMeasurementMId2,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValue2,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValueMeasurementMId2,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultMeasurementMId3,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValue3,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValueMeasurementMId3,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultMeasurementMId4,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValue4,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValueMeasurementMId4,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultMeasurementMId5,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValue5,no,,,,,1
CusSupportPatientVisitProcsMonitor,TestResultValueMeasurementMId5,no,,,,,1
CusSupportPatientVisitProcsMonitor,DrugPricingCompositeAmount,yes,MASK,DrugPricingCompositeAmount,,,1
CusSupportPatientVisitProcsMonitor,IncludeDescIn837,no,,,,,1
CusSupportPatientVisitProcsMonitor,nd_auto_increament_id,no,,,,,1
cus_doctorFacility12_28_22,DoctorFacilityId,no,,,,,1
cus_doctorFacility12_28_22,PVId,no,,,,,1
cus_doctorFacility12_28_22,Type,no,,,,,1
cus_doctorFacility12_28_22,Inactive,no,,,,,1
cus_doctorFacility12_28_22,LoginUser,no,,,,,1
cus_doctorFacility12_28_22,Prefix,no,,,,,1
cus_doctorFacility12_28_22,First,yes,MASK,First,,,1
cus_doctorFacility12_28_22,Middle,yes,MASK,Middle,,,1
cus_doctorFacility12_28_22,Last,yes,MASK,Last,,,1
cus_doctorFacility12_28_22,Suffix,no,,,,,1
cus_doctorFacility12_28_22,OrgName,yes,MASK,OrgName,,,1
cus_doctorFacility12_28_22,OrgType,no,,,,,1
cus_doctorFacility12_28_22,ListName,yes,MASK,ListName,,,1
cus_doctorFacility12_28_22,Address1,yes,MASK,Address1,,,1
cus_doctorFacility12_28_22,Address2,yes,MASK,Address2,,,1
cus_doctorFacility12_28_22,City,no,,,,,1
cus_doctorFacility12_28_22,State,no,,,,,1
cus_doctorFacility12_28_22,Zip,no,,,,,1
cus_doctorFacility12_28_22,Country,no,,,,,1
cus_doctorFacility12_28_22,Phone1,yes,MASK,Phone1,,,1
cus_doctorFacility12_28_22,Phone1Type,no,,,,,1
cus_doctorFacility12_28_22,Phone2,yes,MASK,Phone2,,,1
cus_doctorFacility12_28_22,Phone2Type,no,,,,,1
cus_doctorFacility12_28_22,PlaceOfServiceMId,no,,,,,1
cus_doctorFacility12_28_22,UPIN,no,,,,,1
cus_doctorFacility12_28_22,FederalTaxId,yes,MASK,FederalTaxId,,,1
cus_doctorFacility12_28_22,FederalTaxIdType,yes,MASK,FederalTaxIdType,,,1
cus_doctorFacility12_28_22,StateLicenseNo,yes,MASK,StateLicenseNo,,,1
cus_doctorFacility12_28_22,SpecialtyMId,no,,,,,1
cus_doctorFacility12_28_22,TypeOfBill,no,,,,,1
cus_doctorFacility12_28_22,SpecialtyLicenseNo,no,,,,,1
cus_doctorFacility12_28_22,AdditionalLicenseNo,no,,,,,1
cus_doctorFacility12_28_22,AnesthesiaLicenseNo,no,,,,,1
cus_doctorFacility12_28_22,GroupId,no,,,,,1
cus_doctorFacility12_28_22,FileFacilityFees,no,,,,,1
cus_doctorFacility12_28_22,Ledger,no,,,,,1
cus_doctorFacility12_28_22,TicketNumberPrefix,no,,,,,1
cus_doctorFacility12_28_22,TaxRate,no,,,,,1
cus_doctorFacility12_28_22,FacilityId,no,,,,,1
cus_doctorFacility12_28_22,Notes,no,,,,,1
cus_doctorFacility12_28_22,Color,no,,,,,1
cus_doctorFacility12_28_22,DotId,no,,,,,1
cus_doctorFacility12_28_22,GalacticId,no,,,,,1
cus_doctorFacility12_28_22,LocationId,yes,MASK,LocationId,,,1
cus_doctorFacility12_28_22,MemberId,no,,,,,1
cus_doctorFacility12_28_22,ShowInPM,no,,,,,1
cus_doctorFacility12_28_22,PrescriberId,yes,MASK,PrescriberId,,,1
cus_doctorFacility12_28_22,DEA,no,,,,,1
cus_doctorFacility12_28_22,JobTitleGID,no,,,,,1
cus_doctorFacility12_28_22,NPI,no,,,,,1
cus_doctorFacility12_28_22,IsEmrUser,no,,,,,1
cus_doctorFacility12_28_22,Created,yes,MASK,Created,,,1
cus_doctorFacility12_28_22,CreatedBy,no,,,,,1
cus_doctorFacility12_28_22,LastModified,yes,STATIC_OFFSET,,,,1
cus_doctorFacility12_28_22,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
cus_doctorFacility12_28_22,Password,no,,,,,1
cus_doctorFacility12_28_22,PreferenceGroupId,no,,,,,1
cus_doctorFacility12_28_22,IsBillingEntity,no,,,,,1
cus_doctorFacility12_28_22,IsScheduleAssign,no,,,,,1
cus_doctorFacility12_28_22,IsAppUser,no,,,,,1
cus_doctorFacility12_28_22,LoginAttempts,no,,,,,1
cus_doctorFacility12_28_22,MQICUsername,no,,,,,1
cus_doctorFacility12_28_22,PassChange,no,,,,,1
cus_doctorFacility12_28_22,CountrySubdiv,yes,MASK,CountrySubdiv,,,1
cus_doctorFacility12_28_22,PayToName,yes,MASK,PayToName,,,1
cus_doctorFacility12_28_22,PayToAddress1,yes,MASK,PayToAddress1,,,1
cus_doctorFacility12_28_22,PayToAddress2,yes,MASK,PayToAddress2,,,1
cus_doctorFacility12_28_22,PayToCity,no,,,,,1
cus_doctorFacility12_28_22,PayToState,no,,,,,1
cus_doctorFacility12_28_22,PayToZip,no,,,,,1
cus_doctorFacility12_28_22,PayToCountry,no,,,,,1
cus_doctorFacility12_28_22,PayToSubdivision,no,,,,,1
cus_doctorFacility12_28_22,PayToId,no,,,,,1
cus_doctorFacility12_28_22,LAST_LOGIN_MSG_DATE,yes,MASK,LAST_LOGIN_MSG_DATE,,,1
cus_doctorFacility12_28_22,EmailAddress,no,,,,,1
cus_doctorFacility12_28_22,NonPerEntity,no,,,,,1
cus_AutoCheckIn_Appointments,ID,no,,,,,1
cus_AutoCheckIn_Appointments,AppointmentsId,no,,,,,1
cus_AutoCheckIn_Appointments,ApptTypeId,no,,,,,1
cus_AutoCheckIn_Appointments,OwnerId,no,,,,,1
cus_AutoCheckIn_Appointments,ApptStart,yes,STATIC_OFFSET,,,,1
cus_AutoCheckIn_Appointments,Status,no,,,,,1
cus_AutoCheckIn_Appointments,ApptStatusMId,no,,,,,1
cus_AutoCheckIn_Appointments,ETId,no,,,,,1
cus_AutoCheckIn_Appointments,PatientVisitId,no,,,,,1
cus_AutoCheckIn_Appointments,TicketNumber,no,,,,,1
cus_AutoCheckIn_Appointments,DocId,no,,,,,1
cus_AutoCheckIn_Appointments,IsCompleted,no,,,,,1
cus_AutoCheckIn_Appointments,nd_auto_increment,no,,,,,1
PatientRegistry,PatientRegistryId,no,,,,,1
PatientRegistry,PID,no,,,,,1
PatientRegistry,CEM_SubScriptionID,no,,,,,1
PatientRegistry,RegistryName,no,,,,,1
PatientRegistry,RegistryType,no,,,,,1
PatientRegistry,OptOut,no,,,,,1
PatientRegistry,OptInDate,yes,STATIC_OFFSET,,,,1
PatientRegistry,OptInMethodMId,no,,,,,1
PatientRegistry,PublicityCodeMId,no,,,,,1
PatientRegistry,PublicityCodeDate,yes,STATIC_OFFSET,,,,1
PatientRegistry,ProtectionIndicatorMId,no,,,,,1
PatientRegistry,ProtectionIndicatorDate,yes,STATIC_OFFSET,,,,1
PatientRegistry,ImmunizationRegStatusMId,no,,,,,1
PatientRegistry,ImmunizationRegStatusDate,yes,STATIC_OFFSET,,,,1
PatientRegistry,OptOutDate,yes,STATIC_OFFSET,,,,1
PatientRegistry,OptOutMethodMId,no,,,,,1
PatientRegistry,OptOutReasonMId,no,,,,,1
PatientRegistry,DB_Create_Date,yes,STATIC_OFFSET,,,,1
PatientRegistry,CreatedBy,yes,MASK,CreatedBy,,,1
PatientRegistry,DB_Updated_Date,yes,STATIC_OFFSET,,,,1
PatientRegistry,LastModifiedBy,no,,,,,1
PatientRegistry,nd_auto_increament_id,no,,,,,1
_zipcodes,zipcode,no,,,,,1
_zipcodes,City,no,,,,,1
_zipcodes,state,no,,,,,1
_zipcodes,country,no,,,,,1
_zipcodes,areacode,no,,,,,1
_zipcodes,created,no,,,,,1
_zipcodes,createdby,no,,,,,1
_zipcodes,lastmodified,no,,,,,1
_zipcodes,lastmodifiedby,no,,,,,1
_zipcodes,nd_auto_increment_id,no,,,,,1
DmPidMapping,PID,no,,,,,1
DmPidMapping,MappedID,no,,,,,1
DmPidMapping,nd_auto_increament_id,no,,,,,1
hccdiagnosis_bak,MasterDiagnosisId,no,,,,,1
hccdiagnosis_bak,HCCId,no,,,,,1
hccdiagnosis_bak,StartDate,yes,STATIC_OFFSET,,,,1
hccdiagnosis_bak,EndDate,yes,STATIC_OFFSET,,,,1
hccdiagnosis_bak,Active,no,,,,,1
hccdiagnosis_bak,CreatedByPVID,yes,MASK,CreatedByPVID,,,1
hccdiagnosis_bak,CreatedDatetime,yes,STATIC_OFFSET,,,,1
hccdiagnosis_bak,nd_auto_increament_id,no,,,,,1
HCCDiagnosis,MasterDiagnosisId,no,,,,,1
HCCDiagnosis,HCCId,no,,,,,1
HCCDiagnosis,StartDate,yes,STATIC_OFFSET,,,,1
HCCDiagnosis,EndDate,yes,STATIC_OFFSET,,,,1
HCCDiagnosis,Active,no,,,,,1
HCCDiagnosis,CreatedByPVID,no,,,,,1
HCCDiagnosis,CreatedDatetime,yes,STATIC_OFFSET,,,,1
HCCDiagnosis,nd_auto_increament_id,no,,,,,1
cusqhcoarbalancesource,PatientId,no,,,,,1
cusqhcoarbalancesource,DOS,yes,STATIC_OFFSET,,,,1
cusqhcoarbalancesource,DOE,yes,STATIC_OFFSET,,,,1
cusqhcoarbalancesource,DoctorId,no,,,,,1
cusqhcoarbalancesource,FacilityId,no,,,,,1
cusqhcoarbalancesource,CompanyID,no,,,,,1
cusqhcoarbalancesource,InsuranceCarrierId,yes,MASK,InsuranceCarrierId,,,1
cusqhcoarbalancesource,PatientBalance,no,,,,,1
cusqhcoarbalancesource,InsuranceBalance,yes,MASK,InsuranceBalance,,,1
cusqhcoarbalancesource,Description,yes,GENERIC_NOTES,,,,1
cusqhcoarbalancesource,Notes,no,,,,,1
cusQHCOBalFwd_remap,RowId,no,,,,,1
cusQHCOBalFwd_remap,FacilityID,no,,,,,1
cusQHCOBalFwd_remap,DoctorID,no,,,,,1
cusQHCOBalFwd_remap,CompanyID,no,,,,,1
cusQHCOBalFwd_remap,PatientProfileID,no,,,,,1
cusQHCOBalFwd_remap,InsuranceCarriersID,yes,MASK,InsuranceCarriersID,,,1
cusQHCOBalFwd_remap,DOS,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd_remap,DOE,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd_remap,PatientBalance,yes,MASK,PatientBalance,,,1
cusQHCOBalFwd_remap,InsuranceBalance,yes,MASK,InsuranceBalance,,,1
cusQHCOBalFwd_remap,Description,yes,GENERIC_NOTES,,,,1
cusQHCOBalFwd_remap,Notes,no,,,,,1
cusQHCOBalFwd_remap,BatchName,no,,,,,1
cusQHCOBalFwd_remap,VisitOwnerDescription,no,,,,,1
cusQHCOBalFwd_remap,DefaultFinancialClassDescription,no,,,,,1
cusQHCOBalFwd_remap,AllocationSetName,no,,,,,1
cusQHCOBalFwd_remap,map_PatientVisitID,no,,,,,1
cusQHCOBalFwd,RowId,no,,,,,1
cusQHCOBalFwd,FacilityID,no,,,,,1
cusQHCOBalFwd,DoctorID,no,,,,,1
cusQHCOBalFwd,CompanyID,no,,,,,1
cusQHCOBalFwd,PatientProfileID,no,,,,,1
cusQHCOBalFwd,InsuranceCarriersID,yes,MASK,InsuranceCarriersID,,,1
cusQHCOBalFwd,DOS,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd,DOE,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd,PatientBalance,yes,MASK,PatientBalance,,,1
cusQHCOBalFwd,InsuranceBalance,yes,MASK,InsuranceBalance,,,1
cusQHCOBalFwd,Description,yes,GENERIC_NOTES,,,,1
cusQHCOBalFwd,Notes,no,,,,,1
cusQHCOBalFwd,BatchName,no,,,,,1
cusQHCOBalFwd,VisitOwnerDescription,no,,,,,1
cusQHCOBalFwd,DefaultFinancialClassDescription,no,,,,,1
cusQHCOBalFwd,AllocationSetName,no,,,,,1
cusQHCOBalFwd,map_PatientVisitID,no,,,,,1
cusQHCOBalFwd_backup20211221,FacilityID,no,,,,,1
cusQHCOBalFwd_backup20211221,DoctorID,no,,,,,1
cusQHCOBalFwd_backup20211221,CompanyID,no,,,,,1
cusQHCOBalFwd_backup20211221,PatientProfileID,no,,,,,1
cusQHCOBalFwd_backup20211221,InsuranceCarriersID,yes,MASK,InsuranceCarriersID,,,1
cusQHCOBalFwd_backup20211221,DOS,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd_backup20211221,DOE,yes,STATIC_OFFSET,,,,1
cusQHCOBalFwd_backup20211221,PatientBalance,yes,MASK,PatientBalance,,,1
cusQHCOBalFwd_backup20211221,InsuranceBalance,yes,MASK,InsuranceBalance,,,1
cusQHCOBalFwd_backup20211221,Description,yes,GENERIC_NOTES,,,,1
cusQHCOBalFwd_backup20211221,Notes,no,,,,,1
cusQHCOBalFwd_backup20211221,BatchName,no,,,,,1
cusQHCOBalFwd_backup20211221,VisitOwnerDescription,no,,,,,1
cusQHCOBalFwd_backup20211221,DefaultFinancialClassDescription,no,,,,,1
cusQHCOBalFwd_backup20211221,AllocationSetName,no,,,,,1
cusQHCOBalFwd_backup20211221,map_PatientVisitID,no,,,,,1
_badgutmp2,PatientProfileId,no,,,,,1
_badgutmp2,PatientId,no,,,,,1
_badgutmp2,GuarantorId,yes,MASK,GuarantorId,,,1
_badgutmp2,Last,yes,MASK,Last,,,1
_badgutmp2,First,yes,MASK,First,,,1
_badgutmp2,guGuarantorId,yes,MASK,guGuarantorId,,,1
_badgutmp2,GUPatientProfileId,no,,,,,1
_badgutmp2,guLast,yes,MASK,guLast,,,1
_badgutmp2,guFirst,yes,MASK,guFirst,,,1
_badgutmp2,Address1,yes,MASK,Address1,,,1
_badgutmp2,City,no,,,,,1
_badgutmp2,State,no,,,,,1
_badgutmp2,Zip,no,,,,,1
_badgutmp2,Phone1,yes,MASK,Phone1,,,1
_badgutmp2,guAddress1,yes,MASK,guAddress1,,,1
_badgutmp2,guCity,no,,,,,1
_badgutmp2,guState,no,,,,,1
_badgutmp2,guZip,no,,,,,1
_badgutmp2,guPhone1,yes,MASK,guPhone1,,,1
_badgutmp2,Birthdate,yes,DOB,,,,1
_badgutmp2,guBirthdate,yes,DOB,,,,1
_badgutmp2,Created,yes,STATIC_OFFSET,,,,1
_badgutmp2,CreatedBy,yes,MASK,CreatedBy,,,1
_badgutmp2,LastModified,yes,STATIC_OFFSET,,,,1
_badgutmp2,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
_badgutmp2,guCreated,yes,STATIC_OFFSET,,,,1
_badgutmp2,guCreatedBy,yes,MASK,guCreatedBy,,,1
_badgutmp2,guLastModified,yes,STATIC_OFFSET,,,,1
_badgutmp2,GULastModifiedBy,no,,,,,1
_badgutmp2,Balance,yes,MASK,Balance,,,1
_badgutmp2,Deposit,yes,MASK,Deposit,,,1
_badgutmp2,InsBalance,yes,MASK,InsBalance,,,1
_badgutmp2,PatBalance,yes,MASK,PatBalance,,,1
_badgutmp2,GULastStatement,yes,STATIC_OFFSET,,,,1
_badgutmp2,nd_auto_increment_id,no,,,,,1
_badgutmp2,nd_auto_increament_id,no,,,,,1
_badgutmp,PatientProfileId,no,,,,,1
_badgutmp,PatientId,no,,,,,1
_badgutmp,GuarantorId,yes,MASK,GuarantorId,,,1
_badgutmp,Last,yes,MASK,Last,,,1
_badgutmp,First,yes,MASK,First,,,1
_badgutmp,guGuarantorId,yes,MASK,guGuarantorId,,,1
_badgutmp,GUPatientProfileId,no,,,,,1
_badgutmp,guLast,yes,MASK,guLast,,,1
_badgutmp,guFirst,yes,MASK,guFirst,,,1
_badgutmp,Address1,yes,MASK,Address1,,,1
_badgutmp,City,no,,,,,1
_badgutmp,State,no,,,,,1
_badgutmp,Zip,no,,,,,1
_badgutmp,Phone1,yes,MASK,Phone1,,,1
_badgutmp,guAddress1,yes,MASK,guAddress1,,,1
_badgutmp,guCity,no,,,,,1
_badgutmp,guState,no,,,,,1
_badgutmp,guZip,no,,,,,1
_badgutmp,guPhone1,yes,MASK,guPhone1,,,1
_badgutmp,Birthdate,yes,DOB,,,,1
_badgutmp,guBirthdate,yes,DOB,,,,1
